School Name,Department Name,URL,Degree,Description
Newcastle University,"Food and Society MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8010f-71%2F&auth=QIyLgCgbx8ktJmal1qqkjw&profile=_default&rank=228&query=%7CstencilsCourseType%3Apostgraduate,Food and Society,"Newcastle University conducts research in all areas of food and society, including subjects that require collaboration between the social and natural sciences."
Newcastle University,Foundations in Clinical Psychology MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5202f%2F&auth=G6pRe5R%2FWBgRjTkBpWGQ7w&profile=_default&rank=198&query=%7CstencilsCourseType%3Apostgraduate,Psychology,"Understand the principles, methods and broader context of clinical psychology with our Foundations of Clinical Psychology programmes."
Newcastle University,French MLitt,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7814f%2F&auth=4GuSqkyfgJNbnTE9NoeNHw&profile=_default&rank=134&query=%7CstencilsCourseType%3Apostgraduate,Modern Languages,This research Master's in French includes taught and research-based elements. You'll focus in-depth on one aspect of French studies.
Newcastle University,Gender MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4191f%2F&auth=ZI%2B2H3DsMHt23vmZzqWj9A&profile=_default&rank=294&query=%7CstencilsCourseType%3Apostgraduate,"Sociology,  Politics and International Relations,  Gender,  Geography,  Sustainability","Explore gender in a global and social context at Newcastle University. Study gender alongside another social science, so you can focus on the social issues that matter most to you."
Newcastle University,Genetics MPhil; PhD; MD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8300f-118%2F&auth=y%2BbPPDXs%2ByEJG0QDlLpscw&profile=_default&rank=174&query=%7CstencilsCourseType%3Apostgraduate,Genetics,"Our MPhil, MD and PhD degrees in Genetics explore genetic diseases and their treatment at the molecular and cellular level."
Newcastle University,Geography PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8214f-56%2F&auth=vzRmHv86SIy4scVTwS28EQ&profile=_default&rank=220&query=%7CstencilsCourseType%3Apostgraduate,Geography,We offer PhD supervision across a wide range of human and physical geography topics. 
Newcastle University,"Geosciences MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8314f%2F&auth=Gs5ndinEgfbFeSQd1J2JKA&profile=_default&rank=128&query=%7CstencilsCourseType%3Apostgraduate,Geosciences,"Our expertise in geosciences research includes geology, geomicrobiology and geochemistry, environmental sustainability and climate change."
Newcastle University,"Geospatial Engineering MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8040f-20%2F&auth=Br2QNlHn1TAc7h8QZhfR1w&profile=_default&rank=187&query=%7CstencilsCourseType%3Apostgraduate,Geospatial Engineering,"Geospatial Engineering at Newcastle University covers geodesy, surveying, GIS or photogrammetry or remote sensing."
Newcastle University,German MLitt ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7815f%2F&auth=xsZuEPIkUmLqINK5pxjUCg&profile=_default&rank=117&query=%7CstencilsCourseType%3Apostgraduate,Modern Languages,This research Master's in German includes taught and research-based elements. You'll focus in-depth on one aspect of German studies.
Newcastle University,Global Conservation MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5514f%2F&auth=XqsX%2Fn7kcXcog5j7iggC%2BQ&profile=_default&rank=193&query=%7CstencilsCourseType%3Apostgraduate,Ecology,Tackle global biodiversity challenges and influence international biodiversity conservation policies with our Master's in Global Conservation.
Newcastle University,Global Film MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4039f%2F&auth=ZuifEW%2F20uLjqqrpq6dHMw&profile=_default&rank=250&query=%7CstencilsCourseType%3Apostgraduate,Film,The Global Film MA will give you a sophisticated understanding of films as systems of meaning and practice.
Newcastle University,"Global Heritage Management MA, PGDip",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4139f%2F&auth=1qoJDPvAx%2BgtelAsECpkTQ&profile=_default&rank=142&query=%7CstencilsCourseType%3Apostgraduate,Museum and Gallery and Heritage Studies,Our Global Heritage Management course provides the practical and theoretical skills needed to work or conduct research in global cultural heritage management.
Newcastle University,Global Human Resource Management MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5291f%2F&auth=lyTRfJLuUAKaiRkbG4KYjg&profile=_default&rank=150&query=%7CstencilsCourseType%3Apostgraduate,Business and Management,Develop the skills to become a global human resource professional with our Master's course. Apply now.
Newcastle University,Global Sustainable Futures MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4185f%2F&auth=2QJn8wL%2FsJg1DUty3c4mzw&profile=_default&rank=171&query=%7CstencilsCourseType%3Apostgraduate,"Geography,  Sustainability,  Politics and International Relations",Develop the critical skills and knowledge needed to tackle global sustainability challenges. Learn how to create place-based solutions for a more sustainable future with our Global Sustainable Futures MA at Newcastle University
Newcastle University,"Heritage, Museums and Galleries MLitt",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7822f%2F&auth=SXT56sINl0iI8UxViz3Csw&profile=_default&rank=81&query=%7CstencilsCourseType%3Apostgraduate,Museum and Gallery and Heritage Studies,"Newcastle University's flexible research programme focuses on our key media, culture and heritage research themes."
Newcastle University,History MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4135f%2F&auth=LK6BXKrBjIzIambC5hA%2B9g&profile=_default&rank=121&query=%7CstencilsCourseType%3Apostgraduate,History,Explore a diverse range of historical eras and topics. Spanning from the local to the global and building on the research of our expert Historians.
Newcastle University,History MPhil; PhD ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8210f-54%2F&auth=y4eNdbxFe%2FtEnVfjcBIBkA&profile=_default&rank=300&query=%7CstencilsCourseType%3Apostgraduate,History,"Our MPhil and PhD in History offers research opportunities in a diverse range of areas. Join an environment in which original, ambitious ideas can flourish."
Newcastle University,Human Geography Research MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4025f%2F&auth=ROShw40YXHJVU4lUbuOcqA&profile=_default&rank=94&query=%7CstencilsCourseType%3Apostgraduate,Geography,"Gain the skills, knowledge, and expertise to undertake advanced research in Human Geography, while exploring pressing challenges facing the world today."
Newcastle University,Human Nutrition MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4882f%2F&auth=uE0%2FkEYEFdDiogFoQBcoGQ&profile=_default&rank=195&query=%7CstencilsCourseType%3Apostgraduate,Food and Human Nutrition,"Our Human Nutrition MRes is designed for graduates with a BSc in Nutrition, life sciences degrees or other science disciplines"
Newcastle University,Human-Computer Interaction MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5447f%2F&auth=2Bh36t6bHz1mjUk9KYS8MQ&profile=_default&rank=238&query=%7CstencilsCourseType%3Apostgraduate,Computer Science,"Our Human-Computer Interaction MSc will give you the skills to create, design and develop engaging interactive digital technologies."
Newcastle University,Hydrology and Water Management MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5408f%2F&auth=TYc6n6VpM3KZr3ZNNq%2FKDQ&profile=_default&rank=297&query=%7CstencilsCourseType%3Apostgraduate,Civil Engineering (Water Resources),"The Hydrology and Water Management MSc provides you with the knowledge, theoretical and practical skills for a career in the water and environmental industries, with specialist focus on climate and flood risk."
Newcastle University,Immunobiology MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4813f%2F&auth=HjOZHDdgVs7NtYPI3SAJdQ&profile=_default&rank=194&query=%7CstencilsCourseType%3Apostgraduate,Biomedicine,Our Immunobiology MRes is for graduates of BSc in science disciplines. It is also suitable for intercalating and qualified MBBS or BDS students.
Newcastle University,Industrial and Commercial Biotechnology MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5017f%2F&auth=GUrZrqe%2Bewm8zh1pUxEZzw&profile=_default&rank=99&query=%7CstencilsCourseType%3Apostgraduate,Biotechnology,Develop your molecular biology skills underpinned by biotechnology. You'll also gain the skills and knowledge required for employment in the industry.
Newcastle University,International Business MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4047f%2F&auth=CLcyEqtOc%2FLMNkZblLIARA&profile=_default&rank=267&query=%7CstencilsCourseType%3Apostgraduate,"Business and Management,  Sustainability",Respond to growing internationalisation of business and management practice with our Master's degree. Sustainability Management option available. Apply now.
Newcastle University,International Commercial Law LLM,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5832f%2F&auth=WN7lo6W%2Bt2qOqLgCVuzNVw&profile=_default&rank=112&query=%7CstencilsCourseType%3Apostgraduate,Law,Understand complex legal issues surrounding international business and commercial law through Newcastle University's International Commercial Law LLM.
Newcastle University,International Development and Education with Cross Cultural Communication MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4152f%2F&auth=YuIOJLU9DWXj26Ouo4fKQA&profile=_default&rank=39&query=%7CstencilsCourseType%3Apostgraduate,Education,"Enhance your understanding of international development, cross-cultural communication, entrepreneurship and education on our Master's course."
Newcastle University,International Development and Education MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4081f%2F&auth=LB4TWDAGxxb5IV51v%2BLyXw&profile=_default&rank=44&query=%7CstencilsCourseType%3Apostgraduate,Education,This master's in International Development and Education provides you with the skills and knowledge for a career in the field and/or for further study.
Newcastle University,International Law and Global Challenges LLM,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5820f%2F&auth=Az9QKuQxf%2BncZ%2BIY8EUIDw&profile=_default&rank=147&query=%7CstencilsCourseType%3Apostgraduate,Law,Our International Law and Global Challenges LLM focuses on issues facing today's lawyers. Study the international legal system and its role in foreign affairs.
Newcastle University,International Marketing MSc ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5145f%2F&auth=IK0sghi2p%2BW4a5GejU5jYw&profile=_default&rank=190&query=%7CstencilsCourseType%3Apostgraduate,Marketing,Learn to apply your understanding of marketing theories to real-world business challenges with our International Marketing Master's. Apply now.
Newcastle University,International Multimedia Journalism MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4082f%2F&auth=A%2B86HG5iwPWrhQkH1ycctQ&profile=_default&rank=65&query=%7CstencilsCourseType%3Apostgraduate,Journalism and Public Relations,"Gain skills, strategies and theoretical understanding needed for careers in journalism and digital communications with this multimedia journalism master's."
Newcastle University,International Political Economy MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4031f%2F&auth=PqmQ9It2rhDrXcMUQpRIEA&profile=_default&rank=55&query=%7CstencilsCourseType%3Apostgraduate,Politics and International Relations,This course provides training in the discipline of international political economy.
Newcastle University,International Politics (Critical Geopolitics) MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4088f%2F&auth=6sz3ioUoez7hndvLSVLebw&profile=_default&rank=77&query=%7CstencilsCourseType%3Apostgraduate,Politics and International Relations,This Newcastle University geopolitics degree features distinctive contributions from critical international politics and human geography.
Newcastle University,International Politics (Global Justice and Ethics) MA ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4087f%2F&auth=2WSJV%2BUpVhEVxtKF2LhtzQ&profile=_default&rank=40&query=%7CstencilsCourseType%3Apostgraduate,Politics and International Relations,This Newcastle University master's investigates central issues of global justice. You'll develop a deeper and wider understanding of world politics.
Newcastle University,International Relations MA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4030f%2F&auth=k8wK25EoYJMY5rD5G82eFA&profile=_default&rank=80&query=%7CstencilsCourseType%3Apostgraduate,Politics and International Relations,Gain advanced knowledge and understanding of international relations. 
Newcastle University,International Security MScL,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5901f%2F&auth=VUkDYBn762jcJsH%2BAo31Lw&profile=_default&rank=109&query=%7CstencilsCourseType%3Apostgraduate,"Politics and International Relations,  Law,  Sociology",Explore the relationship between international legal and political systems with security challenges at Newcastle University.
Newcastle University,Interpreting Studies MLitt,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7827f%2F&auth=EMtVZnxlLK8VIAzR%2FmCZNQ&profile=_default&rank=101&query=%7CstencilsCourseType%3Apostgraduate,Translation and Interpreting,Gain industry-relevant skills and critical knowledge in the field of interpreting. 
Newcastle University,"Interventional Nephrology, PGCert",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F3188p%2F&auth=VsZFE%2B%2Bhjs1bU9KyvSDZuQ&profile=_default&rank=104&query=%7CstencilsCourseType%3Apostgraduate,Medicine and Surgery,Our Interventional Nephrology PGCert will help develop your skills in establishing and managing an interventional nephrology service.
Newcastle University,Japanese Studies MLitt ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7823f%2F&auth=3D3sjZTT%2FyRZZwIty0sNPQ&profile=_default&rank=113&query=%7CstencilsCourseType%3Apostgraduate,Modern Languages,This research Master's in Japanese Studies includes taught and research-based elements. You'll focus in-depth on one aspect of Japanese studies.
Newcastle University,Journalism and Public Relations PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8834f-7%2F&auth=n9zo94qsuokvtiwm0ugq4g&profile=_default&rank=133&query=%7CstencilsCourseType%3Apostgraduate,Journalism and Public Relations,A PhD in Journalism and Public Relations at Newcastle University gives you access to a wide range of professional and academic opportunities.
Newcastle University,Language Pathology MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5104f%2F&auth=ZMZtUouP%2FYXv%2B0mCetaTrw&profile=_default&rank=256&query=%7CstencilsCourseType%3Apostgraduate,Speech and Language Sciences,This Language Pathology Master's is designed for those wanting to develop a career as a Speech and Language Therapist in the National Health Service or other settings.
Newcastle University,Latin American Studies MLitt,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F7818f%2F&auth=yoyyFu6C4VMC5MYnNQEhsw&profile=_default&rank=144&query=%7CstencilsCourseType%3Apostgraduate,Modern Languages,This research Master's in Latin American Studies includes taught and research-based elements. You'll focus in-depth on one aspect of Latin American studies.
Newcastle University,Law and Society (Legal Research) LLM,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5865f%2F&auth=UYOwCis0c6i70JGvWPs7IA&profile=_default&rank=68&query=%7CstencilsCourseType%3Apostgraduate,Law,"This Law and Society (Legal Research) LLM is ideal preparation for a PhD. Gain knowledge, insights and analytical skills to further your career. "
Newcastle University,"Law LLM (by research), MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8230f-63%2F&auth=WUvEOcN1MbuDCQps2HfiFQ&profile=_default&rank=152&query=%7CstencilsCourseType%3Apostgraduate,Law,"Newcastle University's Law LLM by Research, MPhil and PhD are courses of independent research under supervision. Check out our course page to find out more."
Newcastle University,Law LLM,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5862f%2F&auth=8X53YM%2FjmIZMPxCDu5rQvQ&profile=_default&rank=119&query=%7CstencilsCourseType%3Apostgraduate,Law,Our Law LLM provides a challenging legal education. You can explore your own interests while developing an advanced knowledge of the principles of law.
Newcastle University,Leadership in Climate Change and Sustainability MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5495f%2F&auth=b%2BQzD1gqD6um%2Bm9j3TUcgA&profile=_default&rank=79&query=%7CstencilsCourseType%3Apostgraduate,Sustainability,Tackle Climate Change and build sustainable approaches through interdisciplinary collaboration and leadership with Newcastle University's Leadership in Climate Change and Sustainability progamme
Newcastle University,Level 7 Senior Leader Apprenticeship (leading to Postgraduate Diploma in Strategic Leadership),https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F3537p%2F&auth=WxJchw5iiDFDyaUldKHInQ&profile=_default&rank=59&query=%7CstencilsCourseType%3Apostgraduate,"Degree Apprenticeships,  Business and Management","Find out about our employer-led Level 7 Senior Leader Apprenticeship, leading to Strategic Leadership PGDip"
Newcastle University,Linguistics and English Language Integrated PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8191f-49%2F&auth=n87X7fiQs0oI4n88RYsrKA&profile=_default&rank=301&query=%7CstencilsCourseType%3Apostgraduate,Linguistics and Applied Linguistics,Develop your knowledge and expertise in linguistics and English language with our PhD. You'll also gain experience in research methods and research management.
Newcastle University,Linguistics MA ,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4140f%2F&auth=vII%2FUkHeHxqELF4Tl2Hb1Q&profile=_default&rank=249&query=%7CstencilsCourseType%3Apostgraduate,Linguistics and Applied Linguistics,Study phonology and syntax alongside a pathway of your choice in English Language or Language Acquisition in this Linguistics MA.
Newcastle University,"Linguistics, Applied Linguistics MPhil, PhD",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8190f-49%2F&auth=j1OM%2BjZhCnX4KzHs%2B8Norg&profile=_default&rank=295&query=%7CstencilsCourseType%3Apostgraduate,Linguistics and Applied Linguistics,"As a Linguistics or Applied Linguistics postgraduate researcher, you'll carry out a major research project & work with supervisors who are experts in the field."
Newcastle University,Low Intensity Psychological Therapies PGCert,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F3196f%2F&auth=lGB0U9sTb79s2agGJgnkoA&profile=_default&rank=43&query=%7CstencilsCourseType%3Apostgraduate,Psychology,Newcastle University's Low Intensity Psychological Therapies PGCert provides you with the skills to assess and treat patients.
Newcastle University,"Management and Business Studies (Research) MA, PGDip",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4118f%2F&auth=G9uMs6sPr6AYAz3fjj4qZA&profile=_default&rank=42&query=%7CstencilsCourseType%3Apostgraduate,Business and Management,"Gain the skills, knowledge and understanding of business and management needed to proceed to doctoral research. Apply now."
Newcastle University,Management MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5504f%2F&auth=Xy5cYA3%2BEcjWpX6qd%2FrV1w&profile=_default&rank=170&query=%7CstencilsCourseType%3Apostgraduate,Business and Management,"Elevate your leadership skills with our MSc in Management. Advance your career. Apply now for practical, innovative learning."
Newcastle University,Marine Conservation and Sustainability MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5158f%2F&auth=YGUDlmNbG6SpuJaUONGYUA&profile=_default&rank=154&query=%7CstencilsCourseType%3Apostgraduate,"Marine Sciences,  Sustainability","At Newcastle University, our course meets the growing demand for marine consultants and coastal managers in UK, European and international business."
Newcastle University,Marine Ecosystems MRes,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4857f%2F&auth=4EJVNvbhdFBOoLN0JX6arA&profile=_default&rank=155&query=%7CstencilsCourseType%3Apostgraduate,Marine Sciences,Learn about the world’s oceans with our Marine Ecosystems MRes. This research Master's will prepare you for a successful career in marine environmental research.
Newcastle University,"Marine Sciences MPhil, PhD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8315f%2F&auth=%2BQ5%2BTy%2F0xGQv5OpBgpwpow&profile=_default&rank=192&query=%7CstencilsCourseType%3Apostgraduate,Marine Sciences,"Our research degrees in marine sciences provide research training, supervision and collaboration to international standards."
Newcastle University,Marine Technology Education Consortium (MTEC) MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5510p%2F&auth=Dwo%2FaUCVIpZ7Na7LQkDiYw&profile=_default&rank=76&query=%7CstencilsCourseType%3Apostgraduate,Marine Technology,"Our MSc offers innovative, flexible training for graduates in the marine industry. You'll develop advanced technical skills and business applications."
Newcastle University,"Marine Technology MPhil, PhD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8070f-28%2F&auth=JAFzaC%2B1p3qusQPewX1VYw&profile=_default&rank=213&query=%7CstencilsCourseType%3Apostgraduate,Marine Technology,"The MPhil and PhD programmes in Marine Technology provide research training, supervision and collaboration to international standards."
Newcastle University,Maritime Engineering MSc,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5497f%2F&auth=51vBDQHYWwlp9M1MEDnDUw&profile=_default&rank=284&query=%7CstencilsCourseType%3Apostgraduate,Marine Technology,Our Maritime Engineering MSc gives you the knowledge and skills to manage complex engineering problems across the maritime sector.
Newcastle University,Marketing PhD,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8240f-73%2F&auth=JO%2FgKkN08iuPP2xXMokgyA&profile=_default&rank=126&query=%7CstencilsCourseType%3Apostgraduate,Marketing,Explore a field of marketing in detail with our PhD programme. Produce new knowledge through original research and advanced scholarship.
Newcastle University,"Architecture, Master of (MArch)",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5843f%2F&auth=v9M5UAXnT0Q3xGu5zTG2hw&profile=_default&rank=49&query=%7CstencilsCourseType%3Apostgraduate,Architecture and Planning and Landscape,Our Master of Architecture (MArch) is centred on studio work that is intended to stretch the boundaries of your design imagination.
Newcastle University,Master of Business Administration MBA,https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F5823f%2F&auth=TVOsEdsGvGEPdib%2BxHm2qw&profile=_default&rank=304&query=%7CstencilsCourseType%3Apostgraduate,Business and Management,"Our MBA will enable you to find your purpose with experience-based learning, immersive business experiences, industry exposure, and corporate projects."
Newcastle University,"Landscape Architecture, Master of (MLA)",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F4157f%2F&auth=oc77K1rUuv4BP74lm4pTZw&profile=_default&rank=56&query=%7CstencilsCourseType%3Apostgraduate,Architecture and Planning and Landscape,"The Master of Landscape Architecture focuses on the theories, methods and practice of landscape architecture. Develop the skills you need for contemporary practice in a landscape-related discipline."
Newcastle University,"Materials Engineering MPhil, PhD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8030f-11%2F&auth=idDb4xnzHNd3xYBdoDEQrA&profile=_default&rank=240&query=%7CstencilsCourseType%3Apostgraduate,Materials Engineering,"Our Materials Engineering degree includes the development, specification and engineering applications of new and existing materials."
Newcastle University,"Mathematics MPhil, PhD ",https://search.ncl.ac.uk/s/redirect?collection=neu-web-courses&url=https%3A%2F%2Fwww.ncl.ac.uk%2Fpostgraduate%2Fdegrees%2F8080f-30%2F&auth=Z4nJs73T227%2BTwr6OB3kUQ&profile=_default&rank=168&query=%7CstencilsCourseType%3Apostgraduate,Mathematics and Statistics,Join us for your MPhil or PhD in Mathematics. We invite MPhil and PhD proposals in any of our research areas.
